2022-05-15 17:05:850 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:678 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:531 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //span[@title='Close window']]
2022-05-15 23:05:858 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:179 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:267 INFO  CreateAccountPage :80 - Create Emil Account[[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='email_create']]
2022-05-15 23:05:329 INFO  CreateAccountPage :84 - Create Account[[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //span[normalize-space()='Create an account']]
2022-05-15 23:05:926 INFO  CreateAccountPage :88 - Getting text from :[[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //h3[normalize-space()='Your personal information']]
2022-05-15 23:05:987 INFO  CreateAccountPage :99 - Select optin Mrsfrom the genterF[[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@name='id_gender']]
2022-05-15 23:05:77 INFO  CreateAccountPage :105 -  Enter First Name : Rebecca in firstname field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='customer_firstname']]
2022-05-15 23:05:150 INFO  CreateAccountPage :109 -  Enter Last Name : Mori in lastname field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='customer_lastname']]
2022-05-15 23:05:214 INFO  CreateAccountPage :117 - Enter Password : xyz123 in password field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:279 INFO  CreateAccountPage :121 - Enter Secon Name : Rebecca in secondname [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='firstname']]
2022-05-15 23:05:349 INFO  CreateAccountPage :125 - Enter Last Name :Mori in secondlast field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='lastname']]
2022-05-15 23:05:426 INFO  CreateAccountPage :129 - Enter Address : 89,RedFord in address field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='address1']]
2022-05-15 23:05:554 INFO  CreateAccountPage :133 - Enter City :Manchester in city field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='city']]
2022-05-15 23:05:634 INFO  CreateAccountPage :137 - Enter State :Alaska in state field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //select[@id='id_state']]
2022-05-15 23:05:714 INFO  CreateAccountPage :141 - Enter Zipcode :12345 in zip field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='postcode']]
2022-05-15 23:05:787 INFO  CreateAccountPage :146 - Enter Country :UnitedStates in country field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //select[@id='id_country']]
2022-05-15 23:05:870 INFO  CreateAccountPage :151 - Enter Mobile :91234556789 in mobile field [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='phone_mobile']]
2022-05-15 23:05:950 INFO  CreateAccountPage :156 - Enter Assign Address : 89,RedFordin assign address [[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //input[@id='alias']]
2022-05-15 23:05:540 INFO  CreateAccountPage :161 - Click on Register[[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //span[normalize-space()='Register']]
2022-05-15 23:05:574 INFO  CreateAccountPage :166 - Getting text from element[[ChromeDriver: chrome on WINDOWS (729fa404698ad3f5f8058b793b9baeb7)] -> xpath: //h1[normalize-space()='My account']]
2022-05-15 23:05:328 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:679 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (2603bb17ba5d69acfe2fd5395195a3be)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:709 INFO  SignInPage :74 - Getting text from : [[ChromeDriver: chrome on WINDOWS (2603bb17ba5d69acfe2fd5395195a3be)] -> xpath: //span[@class='navigation_page']]
2022-05-15 23:05:421 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:98 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (661e8eca9bf06c7c9207597767daa3b6)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:147 INFO  SignInPage :52 -  Enter emil in emil addressfield [[ChromeDriver: chrome on WINDOWS (661e8eca9bf06c7c9207597767daa3b6)] -> xpath: //input[@id='email']]
2022-05-15 23:05:214 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (661e8eca9bf06c7c9207597767daa3b6)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:267 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (661e8eca9bf06c7c9207597767daa3b6)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 23:05:288 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (661e8eca9bf06c7c9207597767daa3b6)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 23:05:987 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:882 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (21436ec6c309fe68fb0a2427d28fa9f8)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:952 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (21436ec6c309fe68fb0a2427d28fa9f8)] -> xpath: //input[@id='email']]
2022-05-15 23:05:11 INFO  SignInPage :57 - Enter password  in password field [[ChromeDriver: chrome on WINDOWS (21436ec6c309fe68fb0a2427d28fa9f8)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:861 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (21436ec6c309fe68fb0a2427d28fa9f8)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 23:05:887 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (21436ec6c309fe68fb0a2427d28fa9f8)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 23:05:596 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:795 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (1ad288f883d4226f819be2af29b6d1a4)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:857 INFO  SignInPage :52 -  Enter emil adfdfgfgin emil addressfield [[ChromeDriver: chrome on WINDOWS (1ad288f883d4226f819be2af29b6d1a4)] -> xpath: //input[@id='email']]
2022-05-15 23:05:920 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (1ad288f883d4226f819be2af29b6d1a4)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:869 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (1ad288f883d4226f819be2af29b6d1a4)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 23:05:885 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (1ad288f883d4226f819be2af29b6d1a4)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 23:05:614 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:09 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (e4f00e4a5a45e935eeea017b88b6872e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:75 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (e4f00e4a5a45e935eeea017b88b6872e)] -> xpath: //input[@id='email']]
2022-05-15 23:05:140 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (e4f00e4a5a45e935eeea017b88b6872e)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:482 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (e4f00e4a5a45e935eeea017b88b6872e)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 23:05:504 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (e4f00e4a5a45e935eeea017b88b6872e)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 23:05:224 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:278 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (5cb90a592514a3ecfa60447355bf78e1)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:345 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (5cb90a592514a3ecfa60447355bf78e1)] -> xpath: //input[@id='email']]
2022-05-15 23:05:417 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (5cb90a592514a3ecfa60447355bf78e1)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:66 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (5cb90a592514a3ecfa60447355bf78e1)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 23:05:83 INFO  SignInPage :79 - check sign out displyed [[ChromeDriver: chrome on WINDOWS (5cb90a592514a3ecfa60447355bf78e1)] -> xpath: //a[@title='Log me out']]
2022-05-15 23:05:820 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:616 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (a0f6b7d48e05a0d5932a41c0db2272cb)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:692 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (a0f6b7d48e05a0d5932a41c0db2272cb)] -> xpath: //input[@id='email']]
2022-05-15 23:05:771 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (a0f6b7d48e05a0d5932a41c0db2272cb)] -> xpath: //input[@id='passwd']]
2022-05-15 23:05:227 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (a0f6b7d48e05a0d5932a41c0db2272cb)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 23:05:569 INFO  SignInPage :90 - Click to sign out [[ChromeDriver: chrome on WINDOWS (a0f6b7d48e05a0d5932a41c0db2272cb)] -> xpath: //a[@title='Log me out']]
2022-05-15 23:05:588 INFO  SignInPage :94 - Verify sign in [[ChromeDriver: chrome on WINDOWS (a0f6b7d48e05a0d5932a41c0db2272cb)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 23:05:330 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:801 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:71 INFO  ProductPage :63 - Select[[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //a[@title='Blouse'][normalize-space()='Blouse']]
2022-05-15 23:05:107 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 23:05:199 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:286 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:346 INFO  ProductPage :80 - Select colour[[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //a[@id='color_8']]
2022-05-15 23:05:396 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 23:05:423 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:260 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (721a76881ece53c92fbb4962e330b09e)] -> xpath: //span[@title='Close window']]
2022-05-15 23:05:992 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:553 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:241 INFO  ProductPage :66 - Select[[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 last-in-line first-item-of-tablet-line last-item-of-mobile-line']//a[@title='Printed Dress'][normalize-space()='Printed Dress']]
2022-05-15 23:05:292 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 23:05:399 INFO  ProductPage :96 - Enter Address : 3 Add quantiy [[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:475 INFO  ProductPage :101 - Select sizeL size select [[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:534 INFO  ProductPage :83 - Select colour[[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //a[@id='color_13']]
2022-05-15 23:05:589 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 23:05:615 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:661 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (035084de0e55bd3fcc629597c2f7f38c)] -> xpath: //span[@title='Close window']]
2022-05-15 23:05:372 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:85 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:676 INFO  ProductPage :69 - Select[[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //a[normalize-space()='Printed Chiffon Dress']]
2022-05-15 23:05:737 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 23:05:843 INFO  ProductPage :96 - Enter Address : 4 Add quantiy [[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:879 INFO  ProductPage :101 - Select sizeS size select [[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:951 INFO  ProductPage :86 - Select colour[[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //a[@id='color_15']]
2022-05-15 23:05:15 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 23:05:41 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:884 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (5f7f00c5a7f228265beceb93894ed9d7)] -> xpath: //span[@title='Close window']]
2022-05-15 23:05:606 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:663 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:471 INFO  ProductPage :72 - Select[[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']]
2022-05-15 23:05:544 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:617 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:676 INFO  ProductPage :89 - Select colour[[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //a[@id='color_14']]
2022-05-15 23:05:727 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 23:05:755 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:434 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (c3db012cfe682aace3a3f27bf3060b17)] -> xpath: //span[@title='Close window']]
2022-05-16 22:05:203 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:327 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (0b2dfcf08c309c61b1788c3bd1f200e0)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:413 INFO  CreateAccountPage :80 - Create Emil Account[[ChromeDriver: chrome on WINDOWS (0b2dfcf08c309c61b1788c3bd1f200e0)] -> xpath: //input[@id='email_create']]
2022-05-16 22:05:476 INFO  CreateAccountPage :84 - Create Account[[ChromeDriver: chrome on WINDOWS (0b2dfcf08c309c61b1788c3bd1f200e0)] -> xpath: //span[normalize-space()='Create an account']]
2022-05-16 22:05:420 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:944 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (bbd0aec61d3ecdf5ffa372b0532129e5)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:976 INFO  SignInPage :74 - Getting text from : [[ChromeDriver: chrome on WINDOWS (bbd0aec61d3ecdf5ffa372b0532129e5)] -> xpath: //span[@class='navigation_page']]
2022-05-16 22:05:666 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:303 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (e29167243d07eef5a6d2fbd1e722014e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:356 INFO  SignInPage :52 -  Enter emil in emil addressfield [[ChromeDriver: chrome on WINDOWS (e29167243d07eef5a6d2fbd1e722014e)] -> xpath: //input[@id='email']]
2022-05-16 22:05:420 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (e29167243d07eef5a6d2fbd1e722014e)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:90 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (e29167243d07eef5a6d2fbd1e722014e)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:110 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (e29167243d07eef5a6d2fbd1e722014e)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:828 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:12 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (64dac703aa7fa295562d26a928f824ad)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:87 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (64dac703aa7fa295562d26a928f824ad)] -> xpath: //input[@id='email']]
2022-05-16 22:05:155 INFO  SignInPage :57 - Enter password  in password field [[ChromeDriver: chrome on WINDOWS (64dac703aa7fa295562d26a928f824ad)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:19 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (64dac703aa7fa295562d26a928f824ad)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:36 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (64dac703aa7fa295562d26a928f824ad)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:718 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:819 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (2e7f62af41d6ff62aaba5bfc1c834499)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:885 INFO  SignInPage :52 -  Enter emil adfdfgfgin emil addressfield [[ChromeDriver: chrome on WINDOWS (2e7f62af41d6ff62aaba5bfc1c834499)] -> xpath: //input[@id='email']]
2022-05-16 22:05:956 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (2e7f62af41d6ff62aaba5bfc1c834499)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:314 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (2e7f62af41d6ff62aaba5bfc1c834499)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:333 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (2e7f62af41d6ff62aaba5bfc1c834499)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:13 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:787 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (a6cb7d7a4ff4d9a07941af807df2103c)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:848 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (a6cb7d7a4ff4d9a07941af807df2103c)] -> xpath: //input[@id='email']]
2022-05-16 22:05:924 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (a6cb7d7a4ff4d9a07941af807df2103c)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:687 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (a6cb7d7a4ff4d9a07941af807df2103c)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:707 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (a6cb7d7a4ff4d9a07941af807df2103c)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-16 22:05:375 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:267 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (83918da9bfa3b1084ab534def0d9c409)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:341 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (83918da9bfa3b1084ab534def0d9c409)] -> xpath: //input[@id='email']]
2022-05-16 22:05:408 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (83918da9bfa3b1084ab534def0d9c409)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:169 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (83918da9bfa3b1084ab534def0d9c409)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:179 INFO  SignInPage :79 - check sign out displyed [[ChromeDriver: chrome on WINDOWS (83918da9bfa3b1084ab534def0d9c409)] -> xpath: //a[@title='Log me out']]
2022-05-16 22:05:860 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:852 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (beefa2bf8b8fab6941e4c1b7e2f83db0)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:925 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (beefa2bf8b8fab6941e4c1b7e2f83db0)] -> xpath: //input[@id='email']]
2022-05-16 22:05:09 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (beefa2bf8b8fab6941e4c1b7e2f83db0)] -> xpath: //input[@id='passwd']]
2022-05-16 22:05:699 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (beefa2bf8b8fab6941e4c1b7e2f83db0)] -> xpath: //button[@id='SubmitLogin']]
2022-05-16 22:05:920 INFO  SignInPage :90 - Click to sign out [[ChromeDriver: chrome on WINDOWS (beefa2bf8b8fab6941e4c1b7e2f83db0)] -> xpath: //a[@title='Log me out']]
2022-05-16 22:05:939 INFO  SignInPage :94 - Verify sign in [[ChromeDriver: chrome on WINDOWS (beefa2bf8b8fab6941e4c1b7e2f83db0)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-16 22:05:656 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 22:05:94 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (241a92d7ff0481f5ab77452f5a1db949)] -> xpath: //a[@title='Women']]
